ID,Recipient,Amount,Currency
75891,John Taylor,6096.77,EUR
75892,Traci Harris,641.21,ZAR
75893,Isabella Morse,2897.44,CHF
75894,Rebecca Kent,2640.3,KRW
75895,Ashley Klein,4520.54,DKK
75896,Anthony Patrick,5611.24,ILS
75897,Julia Hickman,3878.21,PLN
75898,Kevin Fisher,5360.15,CAD
75899,Patricia Cummings,490.33,JPY
75900,Joseph Thompson,7755.07,PLN
75901,Cole Burke,6682.59,DKK
75902,Veronica Donovan,8650.57,PLN
75903,Ruth Reid,1280.78,INR
75904,Pamela Rogers,197.42,SEK
75905,Angela Hughes,1024.14,DKK
75906,Bryan Sanford,6051.04,ILS
75907,Christy Nguyen,8272.73,AUD
75908,Mariah Whitaker,1946.59,BRL
75909,John Cox,4188.65,HKD
75910,Audrey Morgan,9405.6,SGD
75911,Amanda Carter,7583.42,EUR
75912,Sean Lane,8925.3,PLN
75913,Kathleen Lynn,1597.84,CHF
75914,Sheryl Lucas,2213.02,NOK
75915,Jimmy Marks,2046.75,PLN
75916,John Howard,1418.21,NZD
75917,Robert Cross,6895.87,NOK
75918,Mrs. Anne Mills,1452.68,ZAR
75919,Katrina White,3096.0,INR
75920,Lisa Smith,2137.27,NOK
75921,James Williams,4885.17,PLN
75922,Kaitlyn Johnson,8092.6,ILS
75923,Allison Good,7683.05,KRW
75924,Mr. Ian Haas,3652.5,PLN
75925,Aaron Lambert,2048.78,JPY
75926,Melinda Lee,6807.2,DKK
75927,Donna Simpson,7003.1,ZAR
75928,Kylie Johnson,6161.47,EUR
75929,Samantha Villarreal,8314.02,EUR
75930,Keith Carson,7316.81,NOK
75931,Kristine Kelley,8747.04,ZAR
75932,Patricia Smith,8335.27,ZAR
75933,Carly Olsen,8822.72,INR
75934,Dustin Miller,154.12,CHF
75935,Jason Jackson,8908.85,CAD
75936,Jennifer Diaz,2681.83,GBP
75937,Stephen Allison,8824.81,INR
75938,Dr. Daniel Schaefer,2442.41,ZAR
75939,Pamela Pena,7594.61,HKD
75940,Miss Briana Hampton,5926.06,INR
75941,Susan Miller,457.91,NOK
75942,Mr. Nicholas Lucas,3122.21,EUR
75943,Kevin Crawford,68.13,NOK
75944,Shannon Stark,8104.7,PLN
75945,Brittany Cooke,7205.9,NZD
75946,Elizabeth Knight,1064.86,USD
75947,Matthew Olson,3323.73,ILS
75948,Monique Obrien,4461.29,CAD
75949,Edward Byrd,4584.65,USD
75950,Rachel Walker,8902.57,NOK
75951,Carlos Miller,9249.04,KRW
75952,Victoria Anderson,7572.3,JPY
75953,Anthony Garcia,8203.21,JPY
75954,Michael Mcpherson,829.31,USD
75955,James Knight,2816.09,GBP
75956,Jerry Smith,5819.73,GBP
75957,Michelle Rosales,5050.34,USD
75958,Matthew Rodriguez,3779.5,AUD
75959,William Wise,8845.46,ILS
75960,Paul Johnson,9748.8,NOK
75961,Dennis Riley,1698.22,SGD
75962,Bianca Miller,2565.1,NZD
75963,Thomas Marshall,3110.07,NZD
75964,Jessica Hayes,5019.58,CAD
75965,Rachel Rodriguez,3058.42,ILS
75966,Zachary Warner,2926.36,AUD
75967,Monica Owen,6363.59,USD
75968,Amanda Mejia,1896.54,ZAR
75969,Zachary Gonzalez,4791.25,SEK
75970,James Murphy,1788.39,MXN
75971,Derek Gomez,4455.33,DKK
75972,Brandon Fowler,8919.32,ZAR
75973,Lisa Morales,6865.69,BRL
75974,Melissa Gutierrez,1595.99,PLN
75975,Michael Nelson,6097.77,KRW
75976,Sarah Richardson,7761.71,EUR
75977,Daniel Olson,4875.38,ZAR
75978,Elizabeth Decker,3073.4,USD
75979,Christine Harvey,2536.45,NZD
75980,Susan Patterson,7708.04,DKK
75981,Diana Tapia,7742.79,CAD
75982,Adam Myers,8122.76,BRL
75983,Kelly Thomas,8229.43,CAD
75984,Amanda Cowan,1886.48,EUR
75985,Stephanie Rosario,5390.95,KRW
75986,Jennifer Brown,4071.9,USD
75987,Melissa Young,2380.41,SGD
75988,Dr. Ronnie Edwards,1775.08,DKK
75989,Charles Oneal,5514.93,JPY
75990,Christopher Thompson,8140.51,INR
75991,Marc Williams,5657.21,HKD
75992,Carmen Mercado,9608.92,EUR
75993,Andrea Owens,1925.28,DKK
75994,Teresa Johnson,7878.99,BRL
75995,Justin Wagner,5405.39,SEK
75996,Eric Patrick,4861.53,PLN
75997,Melissa Hickman,1548.03,ILS
75998,Daniel Kaufman,4852.34,SEK
75999,Christopher Melton,1632.35,CAD
76000,Mark Sheppard,1654.95,ILS
76001,Cynthia Carr,3292.03,ILS
76002,Joanna Obrien,2827.03,EUR
76003,Zachary Holmes,1142.92,CAD
76004,Karina Allen,1226.65,INR
76005,Peter Keller,7514.35,USD
76006,Clarence Massey,1932.29,SEK
76007,Christopher Harris,389.95,INR
76008,James Mason,2002.3,JPY
76009,Victor Jones,2304.65,JPY
76010,Elizabeth Willis,7839.62,CAD
76011,Jimmy Smith,4975.06,JPY
76012,Richard Allen,3143.11,INR
76013,Samantha Glass,847.54,BRL
76014,Ian Johnson,2090.19,CAD
76015,Robin Butler,4850.64,NZD
76016,George Johnson,9230.5,NZD
76017,Zachary Spencer,5321.9,SEK
76018,Steven Davidson,5482.53,HKD
76019,Melissa Peck,1661.2,JPY
76020,Tanya Blackburn,1781.09,HKD
76021,Ashley Perez,9333.0,INR
76022,Daniel Hernandez,5249.55,SEK
76023,Don Edwards,4560.33,JPY
76024,Charles Rios,582.54,CHF
76025,Alan Morris,9860.15,KRW
76026,Emily Thomas,2299.28,JPY
76027,Lori Berry,2928.81,MXN
76028,Anthony Munoz,9409.67,EUR
76029,Bradley Villa,8322.91,INR
76030,Timothy Padilla,1869.95,DKK
76031,Michaela Martin,7326.1,BRL
76032,Paul Ferguson,1132.42,SGD
76033,Taylor Reed,2418.2,CHF
76034,Edwin Collins,5717.3,NZD
76035,Hannah Clark,5017.16,HKD
76036,Jason Norris,279.99,ILS
76037,Randy Perkins,1559.79,NOK
76038,Cole Smith,9315.95,INR
76039,Willie Moyer,1949.73,SGD
76040,Susan Watts,9345.21,ILS
76041,Paul Richardson,9203.42,AUD
76042,Jennifer Chambers,8380.86,NOK
76043,Victoria Morales,8339.39,DKK
76044,Jonathan Barton,9277.21,JPY
76045,Grace Dennis,6240.8,CHF
76046,Yvonne Smith,166.11,MXN
76047,Kevin Lambert,5108.17,USD
76048,Lisa Horn,1172.36,GBP
76049,Matthew Sutton,4472.73,KRW
76050,Allison Lucas,4063.16,SGD
76051,Lauren White,9895.97,KRW
76052,Cynthia Black,9965.0,JPY
76053,Roger Williams,5817.33,CAD
76054,Sandra Fischer,2646.68,NOK
76055,Robert Shaffer,6064.52,NOK
76056,Anna Johnson,4625.88,ILS
76057,Stephanie Walsh,1192.21,NOK
76058,Steven Hernandez,739.22,USD
76059,Kelly Arroyo,7985.22,MXN
76060,Kyle Williams,6194.06,SEK
76061,Mr. James Mendoza MD,5648.26,JPY
76062,Danielle Davis,7111.07,EUR
76063,Ashley Yang,6772.5,JPY
76064,Jason Frye,8697.81,KRW
76065,Joseph Newman,526.59,HKD
76066,Diane Ross,4517.28,NOK
76067,Charles Larson,5108.13,JPY
76068,Erin Jones,7297.89,SGD
76069,Julia Norris,5056.2,USD
76070,Herbert Blair,3199.82,DKK
76071,Alejandra Copeland,7803.47,DKK
76072,Michael Bailey,1063.72,NZD
76073,Tiffany Rocha,5999.92,JPY
76074,Daryl Brown,4482.22,GBP
76075,Dustin Rivera,2222.51,CHF
76076,Timothy Blake,2719.23,INR
76077,Joel Ayala,367.52,KRW
76078,Faith Wilkinson,7990.28,ILS
76079,Sandra Freeman,6817.07,GBP
76080,Kimberly Hammond,7647.51,AUD
76081,Natalie Long,8185.86,SEK
76082,Richard Marshall,4049.23,JPY
76083,Stephanie Fernandez,8623.67,USD
76084,Carol Freeman,5143.71,ZAR
76085,Charles Cooke,168.7,AUD
76086,Mariah Cruz,6619.47,AUD
76087,Hannah Bailey,2072.26,GBP
76088,Thomas Simmons,7429.16,GBP
76089,Arthur Oconnell,339.75,NOK
76090,Zachary Reed,6516.63,INR
76091,Louis Stanley,4429.87,KRW
76092,Lisa Barr,6215.73,HKD
76093,Christopher Cole,3413.11,GBP
76094,Sabrina Stephens,5676.66,AUD
76095,Tiffany Davis,5966.83,ZAR
76096,Dr. Jaime Johnson,4893.37,SGD
76097,Kendra West,9860.64,KRW
76098,Michael Thomas,3196.15,ILS
76099,Lawrence Obrien,8003.43,BRL
76100,Stephanie Reilly,223.47,NOK
76101,Cheryl Potts,9468.77,ILS
76102,Tonya Carter,7767.81,CAD
76103,Kristen Franklin,1625.6,AUD
76104,Vanessa Alexander,7048.87,PLN
76105,William Farley,1043.34,GBP
76106,Kristopher Williams,7594.94,INR
76107,Linda Daniels,499.75,NOK
76108,Kenneth Cook,930.93,KRW
76109,Shannon Heath,997.83,HKD
76110,Mrs. Lacey Owens,2043.96,INR
76111,Stephanie Holt,619.38,AUD
76112,Suzanne Adams,444.24,CHF
76113,Austin Beck,5124.98,GBP
76114,Bridget Klein,5632.77,PLN
76115,Heidi Thomas,6219.65,AUD
76116,Kayla Choi,3307.1,KRW
76117,Carla Barrera,6607.71,NOK
76118,Christian Ross,2740.52,SGD
76119,Jenny White,7803.86,SGD
76120,Katrina Mendez,735.78,INR
76121,Olivia Leon,7045.89,GBP
76122,Cody Rosario,9789.01,USD
76123,Lindsey Davis,2455.41,JPY
76124,Nicholas Clay,3884.19,SEK
76125,Brian Warren,5608.65,EUR
76126,Benjamin Yu,8790.64,KRW
76127,Amanda Cole,5916.43,CHF
76128,Paige Roach,7723.83,CHF
76129,Sarah Wright,4991.55,EUR
76130,Timothy Nelson,9115.89,ILS
76131,Martin Nelson,8170.63,BRL
76132,Nicholas Burton,5853.12,DKK
76133,Eileen Johnson,6345.22,DKK
76134,Joseph Ochoa,1219.92,USD
76135,Michael Wilson,8070.09,BRL
76136,Joel Yang,5943.71,INR
76137,Stephanie Green,7697.86,ZAR
76138,Kenneth Rodriguez,3060.75,SGD
76139,Joseph Jones,7358.24,MXN
76140,David Harper,1400.06,AUD
76141,Margaret Baker DDS,579.73,JPY
76142,Denise Arellano,4359.78,BRL
76143,Joshua Knapp,8861.14,NZD
76144,Ashley Thompson,8775.28,BRL
76145,Monica Tate,6063.58,ILS
76146,Juan Aguilar,1620.59,DKK
76147,John Smith,3567.31,DKK
76148,Barbara Henderson,9880.71,EUR
76149,Scott Hester,8125.17,JPY
76150,Nicholas Lewis,9883.92,ILS
76151,Cameron Shelton,3870.23,JPY
76152,Elizabeth Smith,8061.15,CHF
76153,Michael Small Jr.,989.16,CAD
76154,Daniel Holmes,5437.12,DKK
76155,Leroy Lee,6525.05,MXN
76156,Michael Sanchez,9997.46,DKK
76157,Michael Alvarez,2692.39,NZD
76158,Jacqueline Dalton,4086.55,PLN
76159,Jennifer Brown,5808.28,EUR
76160,Julia Shaw,4111.97,NOK
76161,Sharon Drake,9853.09,PLN
76162,Tiffany Hull,1938.78,NZD
76163,Paul Rocha,9186.21,JPY
76164,Susan Smith,9226.16,NZD
76165,Richard Williams,1727.76,JPY
76166,Nicholas Fernandez,8329.66,JPY
76167,Stephen Norris Jr.,8344.73,MXN
76168,Richard Wilkins,3206.44,NOK
76169,Jessica Stanley,2058.67,NZD
76170,Ryan Montgomery,1996.59,ILS
76171,Brent Weaver,7978.35,NZD
76172,Holly Ferguson,3301.72,ILS
76173,Angelica Alexander,5537.33,DKK
76174,Keith Hunter,3139.27,NOK
76175,Anne Torres,9422.96,INR
76176,Daniel Christensen,8206.57,CHF
76177,Gabrielle Hernandez,2453.04,SGD
76178,Mr. Justin Williams,5627.48,AUD
76179,Kevin Mccann,6570.21,DKK
76180,Matthew Gonzales,9804.28,AUD
76181,Tiffany Chambers,7959.01,DKK
76182,Whitney Martin,8449.24,BRL
76183,Stephen Hart,3306.74,NOK
76184,Christine White,764.89,KRW
76185,Larry Brown,8351.59,HKD
76186,Dr. Jocelyn Anderson,2221.23,BRL
76187,Elizabeth Johnson DVM,9009.95,BRL
76188,Tina Thompson,40.58,SEK
76189,Robert Rodriguez,1061.53,USD
76190,Alyssa Rodriguez,8336.24,INR
76191,Anthony Garcia,678.89,ZAR
76192,Patrick Coleman,4188.92,CAD
76193,Mark Sanchez,124.62,DKK
76194,Zachary Berry,4764.42,GBP
76195,Kevin Wiggins,5603.79,ILS
76196,Aaron Hayes,294.72,SGD
76197,Christopher Yoder,8166.85,SGD
76198,Lisa Myers,9924.17,SGD
76199,Jose Brooks,9797.61,PLN
76200,Nancy Webb,4280.63,SGD
76201,John Rogers,9293.57,KRW
76202,Alex Cruz,8882.48,INR
76203,William Davis,6809.89,MXN
76204,Sarah Jackson,955.34,BRL
76205,David Farmer,4308.09,ZAR
76206,Terri Smith,3667.94,MXN
76207,Curtis Lee,9980.42,USD
76208,Christopher Butler,180.77,NOK
76209,Daniel Young,8179.55,HKD
76210,Stephanie Ward,2237.34,CHF
76211,Mrs. Angela Morris,6822.88,KRW
76212,Michael Cruz,6064.61,CAD
76213,James Sparks,4224.56,SGD
76214,Angela Parker,9321.75,SEK
76215,Linda Wallace,4612.34,SEK
76216,George Lane,5972.82,HKD
76217,Nicholas Sullivan,9849.3,GBP
76218,Christopher Tran,8772.58,DKK
76219,Thomas Guzman,4208.3,USD
76220,Catherine King,1474.24,AUD
76221,Cristian Cordova,8720.42,EUR
76222,Chris Acosta,541.93,USD
76223,Steven Reed,5389.81,ILS
76224,Sandra Long,5901.28,CHF
76225,Evan Marshall,3531.65,NOK
76226,Phillip Johnson,8876.33,MXN
76227,Chris Rowe,3507.18,PLN
76228,Dr. Carolyn Barajas,952.77,BRL
76229,Melissa Munoz,8586.39,KRW
76230,Jillian Reynolds,8150.92,SEK
76231,Benjamin Campos,2148.48,EUR
76232,Tammy Martinez,4033.84,NOK
76233,Karen Weaver,6296.47,DKK
76234,Lacey Smith,4304.66,SEK
76235,Travis Farmer,2610.86,SGD
76236,Rachel Vazquez,1978.24,NOK
76237,Bryan Richardson,9940.55,DKK
76238,Jennifer Manning,3142.28,BRL
76239,Deborah Kramer,9332.63,ZAR
76240,Danielle Stewart,5455.64,BRL
76241,Bryan Stafford,645.73,JPY
76242,Kevin White,5693.19,NZD
76243,Christopher Jones,5471.59,NOK
76244,Alexis Martin,4568.96,CHF
76245,Robert Gomez,6826.56,EUR
76246,Terry Nguyen,4476.74,INR
76247,Brittany Kirby,9708.22,DKK
76248,Daniel Brown,3521.23,KRW
76249,Brianna Cohen,6775.14,BRL
76250,Amanda Burke,2715.12,NOK
76251,David May,9681.04,AUD
76252,Charles Foster,1453.93,SEK
76253,Adriana Price,7643.78,PLN
76254,Scott Wells,5243.18,BRL
76255,Rachel Chavez,9408.35,ZAR
76256,Ryan Cummings,1675.35,SGD
76257,Tommy Holloway,5110.11,ILS
76258,Daniel Watkins,3009.6,ILS
76259,Richard Cook,136.45,GBP
76260,Marcia Kim,7771.68,SGD
76261,Patrick Price,7892.0,SGD
76262,Jennifer Fields,1513.3,NZD
76263,Mr. Brent Parker,399.43,NZD
76264,Christopher Boyle,3996.44,NOK
76265,Denise Watts,7498.07,KRW
76266,Kenneth Miller,7715.55,NZD
76267,Stacy Chambers,8408.12,ZAR
76268,Michael Wilcox,5718.2,GBP
76269,Kelly Taylor,1977.83,MXN
76270,Kimberly Ferrell,5926.34,SGD
76271,Elizabeth Yoder,8745.29,USD
76272,Steven Smith DDS,1650.15,CHF
76273,Fernando Martin,9777.74,EUR
76274,Douglas Benton,5267.7,DKK
76275,Garrett Boyd,8838.12,SEK
76276,Kimberly Brown,4459.8,ZAR
76277,Cindy Pennington,789.07,JPY
76278,Brian May,3549.79,SEK
76279,Nicholas Frost,247.16,AUD
76280,Shirley Harris,5805.87,DKK
76281,Sarah Bell,9171.47,EUR
76282,Edward Smith,8094.5,JPY
76283,Stephanie Guzman,7173.91,PLN
76284,David Mendez,807.41,SEK
76285,Daniel Keller,329.86,CHF
76286,Cathy Hunt,2474.95,NOK
76287,Laurie Ashley MD,8016.26,BRL
76288,Laurie Bryant,4711.93,JPY
76289,Shawn Wheeler,9363.69,JPY
76290,Christopher Perez DVM,6588.0,SEK
76291,Derek Ross,9900.76,CAD
76292,April Castro,2835.06,INR
76293,Stephanie Anderson,8581.94,BRL
76294,Mike Warner,2018.95,ILS
76295,David Young Jr.,7319.13,CAD
76296,Austin Patel,4378.13,CAD
76297,William Reese,9642.19,BRL
76298,Jon Foster,925.16,USD
76299,Sara Kramer,2121.91,USD
76300,Jamie Todd,3536.29,KRW
76301,Christy Hurley,8323.94,EUR
76302,Dwayne Hernandez,7546.18,SGD
76303,Kimberly Martinez,3049.29,SEK
76304,Mary Murray,160.93,ILS
76305,Emily Hernandez,9245.99,SGD
76306,Lynn Hampton,1057.44,GBP
76307,Jonathan Powell,1346.9,BRL
76308,Craig Huynh MD,6990.03,AUD
76309,Felicia Moss,9514.62,BRL
76310,Brian Davis,6868.12,SGD
76311,Joseph Moore,8828.84,AUD
76312,Kelsey Gay,1382.6,KRW
76313,Tammy Vasquez,7824.61,NOK
76314,Ruth Butler,9561.59,PLN
76315,Tyler Reed,7524.76,AUD
76316,Philip Oliver,9873.31,DKK
76317,Patricia Singleton,6350.43,ILS
76318,Tim Harper,8738.92,HKD
76319,Daniel Brown,1470.2,CHF
76320,Tristan Williams,5250.13,HKD
76321,Keith Richard,9592.14,ZAR
76322,Warren Weiss,6336.47,ILS
76323,Mary Rogers,4604.67,JPY
76324,Sherry Dixon,3393.3,EUR
76325,Olivia Brown,5884.33,ILS
76326,Mrs. Brenda Bennett MD,2936.78,EUR
76327,Anthony Patterson,8548.47,JPY
76328,Riley Lewis,1900.7,SEK
76329,Joseph Casey,7544.71,BRL
76330,Kevin Nelson,3622.75,GBP
76331,Raymond Griffith,3647.48,HKD
76332,Jessica Montgomery,7473.26,INR
76333,John Mccarthy,8599.47,NZD
76334,Jeffrey Carter,7189.62,HKD
76335,Teresa Valencia,2128.68,GBP
76336,Rachel Rojas,6868.09,GBP
76337,Jerry Boone,2351.33,CAD
76338,Kathryn Diaz,2762.2,SGD
76339,Patrick Beck,7451.37,MXN
76340,Tonya Davis,2915.84,ZAR
76341,John Weber,3742.32,CAD
76342,Jennifer Jones,7404.29,SGD
76343,Amber Price,6501.51,SEK
76344,Ashley Simpson,9521.97,CAD
76345,Robert Willis,5670.74,ILS
76346,Jared Howard,8576.76,INR
76347,Carl Brown,8141.35,SEK
76348,Jessica Bell,2823.95,INR
76349,Dustin Oconnor,1145.71,ZAR
76350,Anthony Houston,7041.7,SGD
76351,Timothy Bishop,4572.1,GBP
76352,Michelle Hernandez,1364.04,NOK
76353,Thomas Hicks,4208.34,JPY
76354,Melissa Byrd,6444.06,PLN
76355,Christina Walton,9845.84,MXN
76356,Robert Kirk,1935.7,CHF
76357,Amanda Berry,1819.32,NOK
76358,Samuel Smith,5243.26,JPY
76359,Abigail Davis,1474.68,KRW
76360,Russell Hawkins,8481.9,JPY
76361,Kara Silva,9005.59,SEK
76362,Andrew Holden,2151.68,INR
76363,Courtney Cooper,6495.44,HKD
76364,Debra Torres,6509.21,SEK
76365,Mike Lewis,6758.87,MXN
76366,Stephen Mata,2696.8,PLN
76367,Maureen Pugh,2213.59,HKD
76368,Laura Barber,7726.68,MXN
76369,Dana Nicholson,8874.92,INR
76370,Rebecca Cooper,4533.85,PLN
76371,Christine Watts,9163.07,ZAR
76372,Robert Chavez,1850.59,NZD
76373,Daniel Farley,2272.16,GBP
76374,Tony Hardy,2137.43,USD
76375,Derrick Coleman,2857.85,EUR
76376,Ann Wilson,2369.49,EUR
76377,James Baker,9083.45,EUR
76378,Melvin Lyons,2462.21,PLN
76379,Steven James,1804.11,CHF
76380,Dominique Gomez,8065.31,JPY
76381,Emily Hodge,3814.37,SGD
76382,Brandon Clark Jr.,9867.16,SGD
76383,Christopher Johnson,2058.29,INR
76384,Krista Rivera,4805.78,SGD
76385,Sarah Tran,5094.28,SGD
76386,Jennifer Ryan,9772.92,DKK
76387,Johnathan Norton Jr.,3308.5,KRW
76388,Andrew Vaughn,1012.85,BRL
76389,Robert Hines,9320.19,NOK
76390,Briana Perez,1396.28,KRW
76391,Madeline Brown,3934.9,KRW
76392,Tiffany Alexander,7902.95,KRW
76393,Jordan Garrison,2966.08,MXN
76394,Michael Walker,7297.62,AUD
76395,Mary Wiggins,1044.29,NZD
76396,Jared Blair,1795.81,USD
76397,Joshua Barker,4408.3,GBP
76398,Phillip Frazier,2940.44,USD
76399,Craig Kelly,8251.66,CAD
76400,Jessica Cook,1729.06,USD
76401,Samantha Hill,9628.71,ZAR
76402,Bethany Diaz,1095.31,NOK
76403,Anna Hendricks,234.27,NOK
76404,Jason Scott DDS,5248.75,NOK
76405,Patricia Davis,7763.68,ILS
76406,Kathryn Cooper,674.64,SGD
76407,John Gonzalez,9559.01,CHF
76408,Angela Hughes,3309.23,AUD
76409,Cassandra Cruz,8398.24,NZD
76410,Paul Garrison,5019.33,ILS
76411,Gina Williams,1113.45,EUR
76412,Kevin Wallace,4620.5,JPY
76413,Michele Conner,5900.9,BRL
76414,Rebecca Perez,1506.85,MXN
76415,Erin Bennett,8789.27,ZAR
76416,Jesus Kidd,9313.84,KRW
76417,Jillian Williams,3653.24,ZAR
76418,Kathleen Morgan,2910.38,INR
76419,Laura Douglas,3990.13,SGD
76420,Sean Garcia,8435.75,USD
76421,Daniel Henry,3661.54,EUR
76422,Karen Stewart,8065.08,DKK
76423,David Perez,9079.06,JPY
76424,Beth Eaton,9213.43,GBP
76425,Julia Krause,9710.93,EUR
76426,Steven Perez,7217.57,CAD
76427,Marvin Anderson II,1824.12,ZAR
76428,Wyatt Brown,9866.53,GBP
76429,Jessica Bell,1657.58,HKD
76430,Phyllis Mckinney,1782.76,KRW
76431,Thomas Henson,5213.49,DKK
76432,Patricia Thornton,5033.72,JPY
76433,Melissa Allen,948.83,BRL
76434,Kristin Carter,2371.85,JPY
76435,Caleb Walker,2350.86,HKD
76436,Dana Kane,9186.6,AUD
76437,Dr. Danny George,6192.47,NZD
76438,Benjamin Jones,6111.79,ILS
76439,Michael Wilson,8056.7,EUR
76440,Andrew Wyatt,3957.42,CAD
76441,Michele Brown,1151.35,PLN
76442,James Mccall,7921.97,BRL
76443,Alexandria Gross,4418.6,MXN
76444,Catherine Wright,1384.13,CAD
76445,Martha Edwards,4903.37,SGD
76446,Virginia Greene,8548.26,ILS
76447,Brianna Charles,4150.55,INR
76448,Lucas Baker,8105.63,KRW
76449,Jonathan Graham,8837.19,GBP
76450,Joseph Thompson,196.37,DKK
76451,Christopher Evans,6724.69,KRW
76452,Danielle Frey,723.46,EUR
76453,John Maxwell,1026.64,INR
76454,Anthony Gomez,8956.17,ZAR
76455,Steven Myers,870.3,JPY
76456,Amy Johnson,4429.86,NOK
76457,Joan Rhodes,1689.39,MXN
76458,Jeffrey Friedman,5524.04,AUD
76459,Timothy Bauer,6492.59,BRL
76460,Peter Peterson,9148.15,CHF
76461,Suzanne Odom,3845.69,NZD
76462,Patricia Carpenter,8778.3,DKK
76463,Charles Perez,9477.12,ZAR
76464,Randy Brooks,5582.43,NOK
76465,Peter Neal,4236.09,MXN
76466,Matthew Garcia,5266.68,BRL
76467,Sharon Rogers,2159.35,NOK
76468,Marie Larson,7902.51,CHF
76469,Miranda Miller,2915.33,CHF
76470,Thomas Walker,7867.27,KRW
76471,Nicholas Banks,7531.28,SEK
76472,Aaron Waters,9519.85,GBP
76473,Brian Williamson,3513.81,ILS
76474,Christopher Young,3362.35,ILS
76475,Jaime Bell,5927.7,AUD
76476,Dean Gonzalez,9398.18,CHF
76477,Steven Ferguson,1521.35,SEK
76478,Erin Cortez,138.61,PLN
76479,Nancy Diaz,4806.74,EUR
76480,Melinda Powell,7123.14,MXN
76481,Megan Guzman,11.93,HKD
76482,Tony Rogers,2628.44,CHF
76483,Justin Adams,2373.68,CHF
76484,Steven Kennedy,2449.12,GBP
76485,Laura Fox,1306.84,KRW
76486,Jeffrey Scott,61.64,JPY
76487,Colleen Compton,5539.29,DKK
76488,Bruce Ortiz,6001.34,KRW
76489,Rebecca Glenn,608.52,SEK
76490,Kimberly Reynolds,2622.27,DKK
76491,Michael Taylor,1264.33,INR
76492,Mary Hayden,3269.57,USD
76493,John Moore,4014.43,JPY
76494,Bradley Thompson,1193.3,NOK
76495,Jeffrey Flynn,9260.38,NOK
76496,Brian Young,441.81,NZD
76497,Aaron Quinn,872.64,ILS
76498,Debbie Curtis,8838.19,USD
76499,Alyssa Neal,283.4,KRW
76500,William Martin,3756.9,EUR
76501,Beth Haynes,7250.65,CAD
76502,Rebecca Bradley,6441.04,INR
76503,Frank Jones,7232.13,HKD
76504,George Andrews,1503.1,SGD
76505,Theresa Woods,7393.09,MXN
76506,Ashlee Shaw,8294.74,NOK
76507,Alison Lawrence,8141.44,JPY
76508,Amanda Johnston,6078.77,CAD
76509,Sheila Young,121.48,INR
76510,Rachel Christian,6261.41,AUD
76511,Patricia Klein,5623.23,CAD
76512,Paul Porter,5569.5,GBP
76513,James Pierce,1820.48,NZD
76514,Sandra Brooks,9722.37,PLN
76515,Shannon Torres,5502.51,USD
76516,Matthew Meyer,9362.25,CAD
76517,Laura Gilbert,901.09,CHF
76518,Sheila Barry,7428.03,ILS
76519,Christopher Morris,65.24,INR
76520,Timothy Lewis,3221.83,SEK
76521,Rose Bowman,6985.23,JPY
76522,Susan Wood,1651.39,NOK
76523,Bethany Holland,7341.18,MXN
76524,Russell Black,9151.49,USD
76525,Jonathan Francis,316.8,BRL
76526,Michael Reid,9589.49,ZAR
76527,Spencer Mueller,2301.71,NOK
76528,Megan Orozco,7321.01,USD
76529,Mr. Jerome Curtis Jr.,2200.52,NZD
76530,Sierra Bowen,336.28,GBP
76531,Michelle Murphy MD,2990.7,ZAR
76532,Ryan Alvarez,6230.75,EUR
76533,Danielle Wood,9890.39,MXN
76534,Brianna Garcia,6835.35,PLN
76535,William Andrade,135.66,SGD
76536,Christopher Davila,9383.4,KRW
76537,Christina Gibbs,1703.22,ILS
76538,Suzanne Jones,6123.53,INR
76539,Lauren Smith,6550.12,ZAR
76540,Karen Ayers,3155.79,ZAR
76541,Victor Clark,1674.74,GBP
76542,Timothy Harris,9329.45,KRW
76543,John Patton,2854.63,EUR
76544,Vincent Braun,8302.92,SGD
76545,Marilyn Lewis,1724.0,NOK
76546,Rebecca Mendoza,7822.94,GBP
76547,Julian Rodriguez,933.73,CAD
76548,Peter Gregory,7416.44,MXN
76549,Zachary Mcdonald,9339.97,KRW
76550,April Kennedy,5310.83,USD
76551,Charles Zuniga,2994.15,SGD
76552,Barbara Jones,4657.37,INR
76553,Sarah Chambers,539.47,PLN
76554,Vanessa Novak,8637.24,EUR
76555,Scott Curtis,9093.86,CHF
76556,Erika Ward,8405.88,NZD
76557,Tyler Harper,4284.06,HKD
76558,Crystal Shannon,7556.4,CAD
76559,Rebecca Daniel,7342.47,EUR
76560,Brittany Morris,2364.02,ZAR
76561,Christopher Walker,7368.6,HKD
76562,Brian Kline,439.81,AUD
76563,Michael Brown,8551.43,SGD
76564,Aaron Scott,8701.55,EUR
76565,Paige Nelson,1428.54,EUR
76566,Michael Tucker,9066.4,HKD
76567,John Brennan,2507.79,EUR
76568,Kristen Rivera,6792.05,MXN
76569,Laura Chen,3555.08,INR
76570,Melanie Mason,7191.79,USD
76571,Daniel Jackson,8748.84,CHF
76572,Dr. Courtney Hunter,2615.64,ILS
76573,Charlotte Whitney,9053.75,ILS
76574,Sarah Stewart DDS,6593.07,KRW
76575,Jaime Rice,7662.27,INR
76576,Tamara Wilson,9622.58,INR
76577,Debra Lee,7772.23,NOK
76578,Samantha Waters,6891.81,CHF
76579,Aaron Bauer,6179.99,ZAR
