ID,Recipient,Amount,Currency
8657,Ashley Jackson,4189.94,NZD
8658,Shane Turner,6411.18,INR
8659,Kathleen Vang,8437.71,ZAR
8660,Gabrielle Reynolds,1873.87,KRW
8661,Marcus Lam,4780.98,EUR
8662,Donald Werner,9845.66,MXN
8663,Christy Lopez,8718.58,SEK
8664,Kylie Andrews,6302.5,SGD
8665,John Davis,376.61,DKK
8666,Matthew Horne,7086.91,BRL
8667,Jasmine Nguyen,3448.88,CHF
8668,Jonathan Reyes,7472.05,AUD
8669,Keith Adams,2686.25,USD
8670,Douglas Carter,79.35,AUD
8671,Scott Clark,8067.71,CAD
8672,Nathan Robinson,1331.87,MXN
8673,Angela Guerra,6004.37,HKD
8674,Andrew Cook,1889.26,NZD
8675,Mary Santiago,8485.55,NOK
8676,Madeline Evans,2012.42,ZAR
8677,Matthew Long,8455.32,NZD
8678,Adrienne Baldwin,8572.59,BRL
8679,Gary Vance,4049.93,SEK
8680,Sharon Cox,905.98,KRW
8681,John Wong,4947.16,USD
8682,Jodi Brock,3613.56,SGD
8683,Eric Black,2409.88,USD
8684,Carlos Robinson,3693.87,ZAR
8685,Ian Wheeler,5054.95,SEK
8686,Katherine Weaver,3920.74,AUD
8687,Gregory Bryant,9556.8,INR
8688,Laura Miller,9098.41,NZD
8689,John Thompson,1858.78,GBP
8690,Tanya Kelly,8148.21,BRL
8691,Nicole Drake,9935.48,KRW
8692,Tracey Robinson,105.31,ZAR
8693,Brian Martin,1494.64,ZAR
8694,Amy Vasquez,4778.67,USD
8695,Tamara Patel,6004.68,SEK
8696,Derek Jones,5838.99,PLN
8697,Angela Perry,7901.59,ZAR
8698,Richard Meyer,4368.96,CHF
8699,Stephanie Peterson,2411.29,CAD
8700,David Lopez,3985.17,NZD
8701,Timothy Wagner,9477.26,GBP
8702,John Cox,7416.56,SGD
8703,Rachel Villa,4725.84,NZD
8704,Mr. Tyler King,9289.74,PLN
8705,David Hernandez,5322.32,USD
8706,Dr. Jose Ryan,3287.54,CAD
8707,Kathy Austin,5302.06,ILS
8708,Andrew Montgomery,7336.57,CHF
8709,Robert Travis,5357.4,KRW
8710,John Johnson,7535.65,GBP
8711,Francis Anderson,3572.49,DKK
8712,Mary Paul,1806.07,BRL
8713,Terrance Brooks,3451.32,SGD
8714,Brian Johns,4137.86,HKD
8715,Kristine Rocha,7330.31,DKK
8716,John Martinez,3054.27,SEK
8717,Annette Sanford,6537.18,INR
8718,Julia Schwartz,8016.48,KRW
8719,Lisa Colon,317.6,JPY
8720,Erica Caldwell,1382.26,NOK
8721,Carrie Bailey,9577.41,BRL
8722,Thomas Patterson,4829.66,BRL
8723,David Lane,4793.74,INR
8724,Susan Ramsey,200.43,MXN
8725,Dominique Blanchard,154.65,ILS
8726,Jesse Cummings,9347.31,DKK
8727,David Jackson,8147.12,BRL
8728,Susan Horton,1877.15,NOK
8729,Matthew Snyder,8855.6,GBP
8730,Tom Ferguson,1708.61,CAD
8731,Robert Rollins DDS,5445.18,SEK
8732,Sara Rojas,2260.5,ZAR
8733,Michael Kim,1254.25,JPY
8734,Jordan Mcguire DDS,2114.57,NZD
8735,Ashley Davis,9959.18,SGD
8736,Kenneth Nelson,6964.32,AUD
8737,Stephanie Anderson,7534.08,AUD
8738,Stephanie Molina,2204.96,SGD
8739,Christina Johnson,3547.42,SGD
8740,Michael Howe,9963.75,SGD
8741,Nicholas Roberts,7818.43,DKK
8742,Derrick Jordan,353.52,CHF
8743,Dustin Davis,2158.82,CHF
8744,Sarah Brown,570.38,HKD
8745,Bryan Brooks,8134.75,JPY
8746,Stephen Jones,1174.5,USD
8747,Kimberly Welch,6841.89,DKK
8748,William Wade,6069.55,GBP
8749,Jennifer Hartman,1860.74,MXN
8750,Allison Carpenter,7695.3,PLN
8751,James Mason,147.42,USD
8752,Jenna Oneill,9860.71,KRW
8753,William Wilkins,863.28,JPY
8754,Samantha Gould,4594.59,SGD
8755,Andrew Lutz,5646.02,ILS
8756,Zachary Miller,1280.63,USD
8757,April Pratt,1851.85,SGD
8758,Eric Davis,2803.99,PLN
8759,Alexander Burke,6422.29,MXN
8760,Michael Dunn,6137.59,CAD
8761,Kristina Hunt,297.08,INR
8762,George Nguyen,8578.65,EUR
8763,Kathleen Lee,6594.24,PLN
8764,Belinda Hicks,3377.1,CAD
8765,Rebecca Benton,1814.02,JPY
8766,Dominique Moore,9123.29,GBP
8767,Joshua Harrell,8133.73,BRL
8768,Terry Garcia,4017.66,CAD
8769,Christine Johnson,6397.29,NZD
8770,Lee Allen,1863.67,CHF
8771,Tara Russell,5311.84,HKD
8772,Jeanne Graves,9853.37,SGD
8773,Judith Gross,7513.8,GBP
8774,Brandon Rice,4388.71,CHF
8775,Lisa Nelson,811.86,CHF
8776,Cindy Sparks,6592.6,NZD
8777,Jasmine Robinson,86.38,EUR
8778,Tracie Sutton,173.59,PLN
8779,Kimberly Adams,598.68,ZAR
8780,Diane Miller,5550.31,CHF
8781,Patricia Yates,520.45,INR
8782,Stephanie Kelly,6083.35,DKK
8783,Deborah White,2011.93,EUR
8784,Sierra Harper,1824.04,AUD
8785,Jeremy Lucero,1881.58,ZAR
8786,Marcus Dyer,6829.17,NOK
8787,Jennifer Rice,872.96,NOK
8788,Steven Reyes,7398.12,INR
8789,Eric Roth,4067.99,SEK
8790,Amy Wallace,5320.98,USD
8791,Gary Davis,8976.51,HKD
8792,Curtis Navarro,9746.32,SEK
8793,Michael Jones,4561.98,INR
8794,Sabrina Johnson,1861.92,ZAR
8795,Anthony Lopez,9815.88,MXN
8796,Annette Johnson,8188.6,USD
8797,Anna Lloyd,2463.17,HKD
8798,Robert Garcia,3185.31,SGD
8799,Shannon Allen,8050.3,SGD
8800,Walter Alvarez,860.04,CAD
8801,Michael Pugh,8023.61,ZAR
8802,Valerie Murray,7560.73,SEK
8803,Brooke Larsen,1685.64,PLN
8804,Emily Smith,8171.83,INR
8805,Eddie Bullock,6208.06,NOK
8806,Heather Peterson,8348.97,PLN
8807,Mercedes Baker,9483.37,NOK
8808,Brian Gonzalez,6057.75,INR
8809,Donald Morales,2170.85,NOK
8810,Matthew Rivera,1527.94,AUD
8811,Michael Weaver,2151.56,SGD
8812,Heather Velez,3434.48,CAD
8813,Teresa Marshall,5196.18,INR
8814,Christopher Townsend,5546.43,SEK
8815,Tina Martinez,6798.26,ZAR
8816,Kevin Nash,6225.15,SEK
8817,Daniel Burns,3358.77,PLN
8818,Michael Hernandez,7533.32,BRL
8819,Lisa Sharp,9382.26,BRL
8820,Sharon Anderson,5326.35,KRW
8821,Jennifer Stewart,2616.05,NZD
8822,Eric Ellis,2963.93,NOK
8823,Nancy Keller,2996.41,KRW
8824,James Leblanc,2754.66,EUR
8825,Katrina Young,6830.32,MXN
8826,James Daniels,6029.19,NOK
8827,Joshua Wood,7917.83,DKK
8828,Charles Rich,5427.1,USD
8829,Lori Mcbride,2947.37,SGD
8830,Andrew Rogers,1943.88,AUD
8831,Renee Howard,8446.38,USD
8832,Ryan White,4060.2,GBP
8833,Elizabeth Peterson,8983.24,SEK
8834,Holly Clay,6271.17,EUR
8835,Anthony Rogers,6028.29,CHF
8836,Rebecca Carrillo,7532.31,NZD
8837,Katherine Johnson,6103.43,DKK
8838,Tina Sims,1267.99,DKK
8839,Lee Fields,9925.77,SEK
8840,Timothy Nelson DDS,7300.04,NZD
8841,Gerald Webster,747.59,SGD
8842,James Miranda,7933.64,NZD
8843,Kenneth Johnson,266.83,ZAR
8844,Natasha Stevens,7295.85,USD
8845,Jeffrey Case,3363.27,JPY
8846,Hannah Moore,8100.83,AUD
8847,Andrew Mitchell,4074.58,CAD
8848,Douglas Schmidt,2754.14,CAD
8849,Amber Dixon,6469.65,NZD
8850,Mr. Jeremy Zamora,3199.85,PLN
8851,Karen Payne,3665.52,CHF
8852,James Anderson,3926.92,USD
8853,Rebecca Chapman,3313.52,SGD
8854,Shane Freeman,7116.28,JPY
8855,John Farley,7119.78,HKD
8856,Tyler Wheeler,8635.81,CAD
8857,Keith Hernandez,2412.67,SEK
8858,Jessica Shelton,4455.59,BRL
8859,Jamie Payne,7006.0,CHF
8860,Kevin Christensen,9062.85,INR
8861,Megan Richard,7107.39,AUD
8862,Danielle Meyers,7343.26,CAD
8863,Rachel Wood,2546.08,CHF
8864,Mary Roberts,2710.11,JPY
8865,Sarah Brewer,1269.59,MXN
8866,Dawn Williams,2984.91,PLN
8867,Todd Barker,1842.47,SEK
8868,Kayla Patel,5265.65,NZD
8869,Michael Green,7541.94,CAD
8870,Kelly Davis MD,2923.73,JPY
8871,Amy Young,9966.03,KRW
8872,Jaime Valdez PhD,2151.66,SEK
8873,Heidi Vazquez,6317.24,MXN
8874,Robert Barker,593.72,NZD
8875,Richard Goodwin,8377.31,BRL
8876,Shawn Morgan,881.19,USD
8877,Nancy Stephens,6458.92,NZD
8878,Daniel Williams,6388.37,AUD
8879,Ronald Olson,1035.99,ZAR
8880,Carla Cain,4630.8,ILS
8881,Kristen Parker,1815.45,HKD
8882,Timothy Moore,8121.71,HKD
8883,Emily Peterson,8966.6,NOK
8884,Mr. Seth Mccoy DVM,9933.57,AUD
8885,Tony Little,1224.33,GBP
8886,Mrs. Karen Terry PhD,848.83,NZD
8887,Kiara Park,8069.37,MXN
8888,Joanna Newman,7777.97,ZAR
8889,Brandy Moreno,9844.65,CAD
8890,Janet Johnson,3202.7,CAD
8891,Hannah Guerrero,6571.24,USD
8892,Victoria Johnson,8538.05,AUD
8893,Kristen Wright,174.1,INR
8894,Brandon Hunt,6712.86,CHF
8895,Stephanie Wright,929.02,ILS
8896,Pamela Leonard,558.11,GBP
8897,Jeffrey Young,2317.24,PLN
8898,Linda Rhodes,9363.47,PLN
8899,Brandon Woods,3310.71,NOK
8900,James Reynolds,2162.07,USD
8901,Brian Kirk,3819.28,EUR
8902,Ashley Nguyen,8432.01,CAD
8903,Danielle Lambert,3693.36,AUD
8904,Felicia Gray,7332.3,KRW
8905,Nicole Curry,8404.82,JPY
8906,Caitlin House,6125.46,MXN
8907,Tammy Medina,3970.83,INR
8908,Aimee Flynn,4180.44,USD
8909,Amy Ramos,9900.78,CHF
8910,Dana Walton,2607.53,USD
8911,Jeffrey Mckinney,9031.27,INR
8912,Michele Brown,6502.87,ZAR
8913,Gary Lewis,2422.94,NOK
8914,James Frye,6761.45,SGD
8915,Timothy Harris,5318.63,MXN
8916,Eric Moore,6778.06,PLN
8917,Don Smith,8168.29,EUR
8918,Travis Shepard,4742.46,NOK
8919,Jeremy Greene,8852.97,DKK
8920,Jennifer Graves,5776.88,HKD
8921,Keith Bautista,5741.65,GBP
8922,Connie Smith,6316.18,EUR
8923,Fernando Romero,556.75,CHF
8924,Brooke Jenkins,2061.61,NOK
8925,Diane Pitts,4973.41,USD
8926,Jennifer Lewis,4502.27,DKK
8927,Brian Bradford,444.55,INR
8928,Brenda Morris,6843.88,USD
8929,Michelle Ramirez,5823.14,SEK
8930,Robert Foster,8047.14,USD
8931,Michelle Mcdonald,2084.03,CHF
8932,Maurice Lewis,448.56,USD
8933,Julia Ward,9145.51,USD
8934,Victoria Roberts,9858.89,JPY
8935,Eric Harris,7232.36,INR
8936,Sherri Burnett,2916.76,INR
8937,Heidi Price,2722.32,CHF
8938,Amanda Thompson,2982.27,CHF
8939,Veronica Cardenas,9571.69,ZAR
8940,Christine Figueroa,4342.23,CAD
8941,Jacob Pittman,2810.19,SEK
8942,Edward Torres,1508.54,SEK
8943,Peter Reed,9976.88,SEK
8944,Michelle Ward,5173.13,ZAR
8945,Susan Molina,5121.49,KRW
8946,Stacy Hoover,8749.1,PLN
8947,Spencer Mckenzie,6970.94,SEK
8948,Richard Davis,5498.05,AUD
8949,Tami Jackson,2836.43,HKD
8950,Amy Murphy,3893.72,SGD
8951,Caitlin Buchanan,2120.11,PLN
8952,Victor Jackson,2441.11,AUD
8953,Lauren Ayers,6638.67,SEK
8954,Geoffrey Davis,2734.41,EUR
8955,Adam Young DDS,3585.24,PLN
8956,Scott Ramirez,5418.28,CAD
8957,Evan Beasley,2372.5,USD
8958,Amanda Graham,4825.77,EUR
8959,Cheryl Hicks,2322.95,HKD
8960,Chad Lewis,9027.29,ILS
8961,Laura Adams,9066.96,SEK
8962,Janice Miles,7980.56,NOK
8963,Michael Hebert,2907.14,PLN
8964,Stephen Huang,6835.8,ZAR
8965,Abigail Humphrey,7428.31,GBP
8966,Brendan Morris,9158.1,PLN
8967,Travis Carrillo,5794.93,ILS
8968,Stacey Salazar,22.17,JPY
8969,Meagan Schultz,9000.04,MXN
8970,Samuel Mendez,7136.75,INR
8971,Amanda Ferguson,7339.62,JPY
8972,Brenda Morales,403.06,SGD
8973,Aaron Lopez,7194.87,NOK
8974,Jamie Casey,8985.65,JPY
8975,Kimberly Anderson,1357.62,DKK
8976,Mrs. Bonnie Long MD,1032.91,PLN
8977,Jessica Levine,2893.18,CHF
8978,Rose Campbell,6637.0,USD
8979,John Williams,3089.46,NOK
8980,Gary Gallagher,144.39,SEK
8981,Xavier Summers,4875.36,BRL
8982,Matthew Paul,5339.03,HKD
8983,Misty Powers,6880.15,SEK
8984,Jerome Wilson,9633.13,PLN
8985,Shawn Young,7629.64,NZD
8986,Kathleen Daniels,6038.68,CAD
8987,Andre Maxwell,7129.65,PLN
8988,Steven Daniel,5695.28,KRW
8989,Michael Orr,280.48,SEK
8990,Charles Williamson,7246.02,BRL
8991,Christopher Roth,9031.58,KRW
8992,Lisa Roberts,8209.98,EUR
8993,Nicole Andrews,2440.85,GBP
8994,Chelsea Pena,3411.22,PLN
8995,Elizabeth Morales,8138.11,EUR
8996,Paul Burns,5772.44,EUR
8997,Robert Farrell,188.47,PLN
8998,Bryan Mckenzie,976.91,EUR
8999,Katherine Burke MD,4808.49,NZD
9000,Joseph Cohen,8177.19,GBP
9001,Timothy Stewart,4601.52,ILS
9002,Mike Butler,9959.74,NZD
9003,Erica Allen,7311.67,EUR
9004,Evan Hamilton MD,3355.23,HKD
9005,Hannah Nguyen,4552.39,HKD
9006,Kelly Watson,1016.86,USD
9007,Katherine Clayton,6743.84,INR
9008,Tyler Baker,497.44,SEK
9009,Diana Smith,2345.8,NZD
9010,Stephanie Foley,7195.01,INR
9011,Katrina Brown,6876.72,INR
9012,Charles Wilkerson,5557.46,BRL
9013,Terri Hutchinson,9686.22,EUR
9014,Tracy Carson,7048.43,ZAR
9015,Lee Taylor,7520.74,MXN
9016,Elizabeth Cruz,1290.0,HKD
9017,Jean Lopez,6444.9,INR
9018,Anthony Parks,762.1,JPY
9019,Vincent Hudson,9908.01,HKD
9020,Nicholas Tran,6479.14,USD
9021,Samantha Burke,2140.03,NZD
9022,Benjamin Brown,7020.97,PLN
9023,Peter Miller Jr.,6575.19,PLN
9024,Kathleen Davis,530.43,SGD
9025,Mark Shaw,4906.41,GBP
9026,Tina Scott,9087.53,SGD
9027,David Tran,3824.57,NOK
9028,Michelle Sullivan,8868.0,INR
9029,Nicholas Chambers,5951.26,MXN
9030,Lindsay Farmer,3331.52,GBP
9031,Jennifer Myers,2328.54,BRL
9032,Hailey Carpenter,7535.06,BRL
9033,Leah Salinas,9515.01,KRW
9034,Matthew Davis,9778.71,NZD
9035,Mrs. Beth Abbott,6824.07,EUR
9036,Denise Alexander,2915.45,EUR
9037,Mallory Byrd,6258.27,SEK
9038,Stephanie Rosario,5126.68,SEK
9039,James Moore,2452.91,DKK
9040,Dana Moore,7607.51,MXN
9041,Darryl Green,4910.41,BRL
9042,Matthew Martin,6713.09,ZAR
9043,Kristen Wise,2238.86,USD
9044,Brandon Stephens,5861.9,NZD
9045,Jill Norris,4831.55,ILS
9046,Jeffrey Mclaughlin,9799.41,SGD
9047,Jessica Allen,713.58,AUD
9048,Hailey Ritter,8152.01,KRW
9049,Julie Lynn,8061.62,SGD
9050,David Miller,6707.39,JPY
9051,Michael Thomas,9806.24,GBP
9052,Brandon Peterson,7826.29,ZAR
9053,Robert Martinez,3398.93,HKD
9054,Barbara Contreras,6506.79,HKD
9055,Roy Lyons,1574.3,KRW
9056,Kristen Wong,8597.78,INR
9057,Jeremy Perez,8768.48,MXN
9058,Ashley Harris,2872.18,ZAR
9059,Timothy Huber,3273.38,JPY
9060,Krista Davis,5220.95,NOK
9061,Kenneth Ellis,4722.42,NZD
9062,Christopher Taylor,7423.58,ZAR
9063,Eric Padilla,9478.8,GBP
9064,Deborah Rhodes,1333.31,KRW
9065,Shelly Richards,1368.88,INR
9066,Katherine Meyer,9959.43,KRW
9067,Cynthia Wagner,5846.27,INR
9068,Charles Gibson,1665.14,KRW
9069,Adam Delacruz,7241.2,HKD
9070,Trevor Rodriguez,6791.17,NZD
9071,Amber Young,8578.51,SGD
9072,Brianna Jenkins,8001.9,BRL
9073,Dr. Amy Jones DDS,5375.6,NZD
9074,Rodney Reeves,9738.3,INR
9075,Bruce Walker,1975.72,SEK
9076,Theresa Richardson,9312.78,SGD
9077,William Murphy,6397.36,AUD
9078,Kevin Acosta,4012.73,HKD
9079,Susan Higgins,4478.55,SGD
9080,Ms. Allison Lewis,7559.32,EUR
9081,Kristin Dennis,7705.51,GBP
9082,Brandon Burton,6138.83,EUR
9083,George Johns,7514.47,INR
9084,Greg Watson,9824.71,NZD
9085,Cynthia Thomas,1949.66,KRW
9086,Shannon Clark,3366.07,HKD
9087,Don Parker,7414.25,ILS
9088,Mrs. Lisa Olsen,9187.09,INR
9089,Kathryn Murphy,923.7,EUR
9090,Robert Daniel,8079.31,CHF
9091,Katherine Holmes,5427.2,CAD
9092,Kimberly Mills,6553.21,NZD
9093,Mrs. Jennifer Franklin,2911.57,GBP
9094,Nicole Horton,2277.54,DKK
9095,Mary Kerr,8537.42,ILS
9096,Andrea Garcia,1416.55,HKD
9097,Adam Espinoza,2247.72,SGD
9098,David Miles,5488.53,USD
9099,William Huber,8016.77,HKD
9100,Jennifer Brown,5959.58,ILS
9101,Matthew Schneider,2042.56,NZD
9102,William Cross,1669.89,ILS
9103,Ethan Bradley,6600.44,ILS
9104,Emily Avery,5362.33,BRL
9105,Michael Arroyo,6889.92,ZAR
9106,Edward Love,2390.86,GBP
9107,Marcus Page,8315.28,DKK
9108,Richard Torres,8970.92,KRW
9109,Benjamin Barnes,6214.73,INR
9110,Katelyn Kerr MD,9782.08,ILS
9111,James Smith,7578.56,SEK
9112,Gabriela Guerrero,6830.21,GBP
9113,Grant Hernandez,4377.36,JPY
9114,Nicholas Gutierrez,3930.05,SEK
9115,Allen Tyler,1501.26,INR
9116,James Garcia,7936.33,CAD
9117,Chelsea Reynolds,8030.93,NOK
9118,Michelle Yates,1416.13,GBP
9119,Christina Allen,2343.27,INR
9120,Regina Brown,3070.74,CHF
9121,Sue Potts,6188.99,JPY
9122,Megan Johnson,1205.68,USD
9123,Daniel Lewis,134.4,USD
9124,Kristen Martin,2803.2,BRL
9125,Andrea Sharp,1749.02,ILS
9126,Hayley Flores,7032.52,DKK
9127,Eric Carney,5132.43,ILS
9128,Rachel Martinez,5816.08,USD
9129,Dr. James Martinez,5777.62,EUR
9130,Kathleen Santiago,5366.72,NOK
9131,Kimberly Steele,5430.93,USD
9132,Gabriella Reyes,8932.09,SEK
9133,Jennifer Ellis,4761.45,SGD
9134,Michelle Freeman,3598.73,CAD
9135,Heather Wade,800.74,SEK
9136,Danielle Ferguson,8624.91,MXN
9137,Carol Fischer,1915.32,NZD
9138,Ashley Davis,1538.36,NOK
9139,Lisa Bautista,7999.16,PLN
9140,Kelly Logan,2767.76,INR
9141,Steven Porter,2012.5,NZD
9142,April Simpson,1113.36,ILS
9143,Heather Green,2395.37,ILS
9144,Shannon Thomas DDS,7782.61,NOK
9145,Edwin Perez,1279.89,EUR
9146,Lorraine Moody,4285.51,ZAR
9147,Nicole Houston,1166.05,SGD
9148,Jose Riggs,6030.48,ZAR
9149,Edward Yang,9856.18,HKD
9150,Luis Cannon,8545.86,JPY
9151,Jennifer Smith,791.47,NZD
9152,Angela Caldwell,6306.32,SGD
9153,Terri Hahn,4715.38,SGD
9154,Thomas Estrada,4173.56,SEK
9155,James Rogers,991.91,ILS
9156,Tiffany Hartman,6981.52,MXN
9157,John Larson,2450.88,NZD
9158,Terri Turner,1445.57,SGD
9159,Francis Sanchez,6714.02,GBP
9160,Shawn Bryant,1267.79,ZAR
9161,Mark Martin,2880.93,GBP
9162,Anita Strong,8094.82,SGD
9163,Jason Patterson,182.91,NOK
9164,Catherine Gregory,62.25,EUR
9165,Kayla Wilson,4348.09,HKD
9166,Erika Hughes,96.29,DKK
9167,Mrs. Leslie Allen,4948.41,AUD
9168,Elizabeth Cook,7913.53,DKK
9169,Stephen Small,8170.88,ILS
9170,Matthew Vasquez,6170.33,JPY
9171,Amanda Snyder,9309.87,GBP
9172,Adam Diaz,6951.14,HKD
9173,Carolyn Riley,9799.17,PLN
9174,Caroline Gomez,1343.53,CHF
9175,Kristopher Gonzalez,6878.36,CHF
9176,Sara Sellers,1751.76,BRL
9177,Melissa Robles,4063.68,USD
9178,Benjamin Greer,9247.11,MXN
9179,Dr. Emily Foster,2381.21,BRL
9180,Ashley Deleon,3082.15,SGD
9181,Marc Merritt,9408.28,CAD
9182,Keith Brown IV,5944.15,CHF
9183,David Brooks,1926.05,NZD
9184,Stephanie Rios,6971.95,DKK
9185,John Moran,5393.3,INR
9186,Jill Ritter,5222.11,USD
9187,Leslie Barker,7006.79,JPY
9188,Kristin Kidd,4550.45,USD
9189,Rebecca Stevenson,2950.16,KRW
9190,Michael Douglas,3466.49,EUR
9191,Matthew Butler,5137.09,HKD
9192,David Higgins,5582.15,DKK
9193,Scott Hamilton,927.81,CAD
9194,Vickie Williams,1055.36,INR
9195,Michael Smith,6900.41,ILS
9196,Nicole Brown,464.95,BRL
9197,Michaela Stanley,1026.83,DKK
9198,Cynthia Weeks,8483.82,PLN
9199,Jeremy Hinton,3450.26,USD
9200,Lisa Adams,3373.61,CAD
9201,Juan Blair,3634.27,HKD
9202,Amy Robinson,8731.19,CHF
9203,Ashley Allen,2305.77,DKK
9204,Beverly Tanner,3683.03,INR
9205,Kenneth Hunter,6851.45,DKK
9206,Thomas Pugh,4036.76,BRL
9207,Donna Alvarado,7714.48,DKK
9208,Gina Chambers,1687.13,SGD
9209,Lynn Oconnor,1413.21,USD
9210,April Wood,2612.88,GBP
9211,Steven Drake,8259.09,JPY
9212,Jared Willis,6543.1,HKD
9213,Tyler Villegas,2810.56,SEK
9214,Kathryn Thompson,1468.2,EUR
9215,Sara Young,4103.03,SGD
9216,Craig Anderson,79.06,NOK
9217,Lawrence Moore,5489.08,HKD
9218,Gail Wells,3322.57,DKK
9219,Dawn Pope,3935.0,BRL
9220,Robert Daniel,3528.09,AUD
9221,Donna Mccarty,9622.3,NZD
9222,Michelle Salinas,4371.89,USD
9223,Desiree Marsh,556.26,NOK
9224,Sara Ellis,361.27,AUD
9225,Nancy Thomas,6280.42,CHF
9226,William Nguyen,726.77,NZD
9227,Patrick Ortiz,6207.04,INR
9228,Carrie Brooks,6614.12,HKD
9229,Stephanie Robinson,5304.31,GBP
9230,Kelly Woods,9127.31,AUD
9231,Austin Hubbard,7381.05,MXN
9232,Connie Gray,8780.26,AUD
9233,Michelle Thomas,7641.42,CHF
9234,Carrie Martin,7574.53,SGD
9235,Benjamin Huff,3414.83,PLN
9236,Beth Edwards,2187.66,SEK
9237,Meghan Kelly,358.61,DKK
9238,Morgan Clark,6740.86,NOK
9239,Paula Thomas,4207.27,NOK
9240,Matthew Bates,9792.64,BRL
9241,David Boyd,1747.47,BRL
9242,Janet Ryan,2438.91,PLN
9243,Joy White,4210.31,JPY
9244,David Stevenson,3557.19,NZD
9245,Christina Ford,9338.8,PLN
9246,Katherine Castillo,1931.3,BRL
9247,Steven Craig,3443.67,INR
9248,Michael Carrillo,1920.42,MXN
9249,Ian Parker,578.39,ILS
9250,Jessica Griffin,7293.57,SGD
9251,Nicole Friedman,8871.76,ZAR
9252,James Bryant,5214.82,ILS
9253,Melissa Allen,4838.63,EUR
9254,Joshua Walter,8667.84,ZAR
9255,Matthew Smith,131.41,JPY
9256,Matthew Diaz,3695.19,JPY
9257,Jacqueline Garza,1075.54,GBP
9258,Jeffrey Jones,8690.65,KRW
9259,Zachary Acosta,8269.02,NOK
9260,Angela Mercado,7064.47,DKK
9261,Rodney Joseph,597.01,NZD
9262,Heather Griffin,4931.43,BRL
9263,Melinda Gomez,7728.02,SGD
9264,Maria Boyd,7360.15,HKD
9265,Gina Butler,496.23,KRW
9266,Lori Ruiz,9509.67,USD
9267,Kara Garcia,8534.82,MXN
9268,Jennifer Davis,4118.64,DKK
9269,Michael Castro,1114.91,DKK
9270,April Shaw,7838.97,NOK
9271,Duane Weaver,9120.68,DKK
9272,Diana Nguyen,3213.46,NOK
9273,Kyle Perez,4800.44,JPY
9274,Lynn Ortega,566.02,HKD
9275,Patricia Miller MD,3465.39,GBP
9276,Michael Sandoval,7822.38,HKD
9277,Dr. Kyle Wright MD,7004.88,DKK
9278,Danny Freeman,2418.78,GBP
9279,Tina Welch,7763.11,MXN
9280,Thomas Alvarez,5155.13,CAD
9281,Kimberly King,372.78,SGD
9282,Ronald Rodriguez,7867.92,NOK
9283,Deanna Brown,5495.06,AUD
9284,Debra Howard,619.94,BRL
9285,Charles Jones,9527.37,DKK
9286,Zoe Rodriguez,4810.95,AUD
9287,Christopher Harrington,1448.1,ILS
9288,Michael Butler,457.68,MXN
9289,Samuel Garza,8832.49,SGD
9290,Gina Nichols,9751.92,PLN
9291,Michele Lowe,7177.24,KRW
9292,Linda Haley MD,8311.66,MXN
9293,Victoria Rice DDS,6375.6,CHF
9294,Julia King,2794.63,MXN
9295,Elizabeth Lee,1717.77,BRL
9296,Krystal Reed,9803.66,SGD
9297,Michele Cruz,1357.59,DKK
9298,Lori Smith,6976.09,HKD
9299,Jacqueline Lindsey,8885.88,BRL
9300,Linda Rodriguez,3409.18,USD
9301,Benjamin Powell,9996.14,ZAR
9302,Lindsay Campos,9620.19,CAD
9303,Karen Stewart,8620.93,USD
9304,Randy Williams,7912.46,INR
9305,Jennifer Lee,7982.89,JPY
9306,Christine Vaughn,984.31,MXN
9307,Maureen Rogers,8986.78,GBP
9308,Jerry Jones,5819.67,AUD
9309,Karla Rose,8376.13,SGD
9310,Michael Lynch,2366.44,PLN
9311,Alan Lane,2730.7,DKK
9312,Phillip Bolton,3718.43,CAD
9313,Richard Bonilla,8531.79,GBP
9314,Mark Smith,7948.55,USD
9315,Charles Cortez,9940.18,CHF
9316,Zachary Turner,1094.35,NOK
9317,Jennifer Wilson,271.97,JPY
9318,Christian Stewart,826.11,PLN
9319,Shelby Watson,3530.09,EUR
9320,Teresa Meyers,4992.91,SEK
9321,Tracy Ramsey,2807.51,INR
9322,Alexandra Conner,5008.87,CAD
9323,Lori Morris,7871.35,ILS
9324,Ronald Bowman,6111.73,CHF
9325,Tara Garcia,1808.63,PLN
9326,Ana Day,6539.5,BRL
9327,Renee Mejia,6070.02,CHF
9328,Julia Ramsey,3334.65,SEK
9329,Maria Bailey,6216.39,NOK
9330,Melissa Myers,650.51,PLN
9331,Angela Smith,5218.46,PLN
9332,Daniel Jackson,7781.13,HKD
9333,Adam Mcfarland,8230.99,GBP
9334,Caleb Ritter,426.91,NOK
9335,Jennifer Murphy,4048.71,ZAR
9336,Raymond Davis,4712.23,BRL
9337,Troy Burton,1297.53,KRW
9338,Scott Orr,1963.48,JPY
9339,Jessica Garcia,6087.16,EUR
9340,Barbara Riggs,2832.49,EUR
9341,Eric Gonzales,9254.17,AUD
9342,Austin Smith,8657.06,MXN
9343,Veronica Jimenez,4643.35,SGD
9344,Amy Ramirez,8830.99,EUR
9345,Anthony Hernandez,515.12,ILS
9346,Anna Martin,9817.0,HKD
